ID,Product Name,Price
416,DURU SABUN FRESH CICEK 4*110GR,"79,90"
417,DURU SABUN FRESH OKYANUS 4*110GR,"79,90"
418,DURU SABUN SAF VE DOGAL GUL 4*70GR,"50,00"
419,DURU SABUN SAF VE DOGAL KLASIK 4*70GR,"50,00"
420,DURU SABUN SAF VE DOGAL LAVANTA 4*70GR,"50,00"
421,ELSEVE SAMPUAN MUCIZEVI HIND. CEVIZI YAGI 520 ML,"109,90"
422,EMOTION DEO BAYAN AQUA KISS 150 ML,"110,00"
423,EMOTION DEO BAYAN OCEAN FRESH 150ML,"110,00"
424,EMOTION DEO BAYAN VIOLET 150ML,"110,00"
425,EMOTION DEO BW INVISIBLE FRESH 150ML,"99,90"
426,EYUP SABRI TUNCER BIDON KOLONYA 1LT,"225,00"
427,EYUP SABRI TUNCER PET LIMON KOLONYASI 400CC,"149,90"
428,FA ROLL ON BAYAN AQUA 50ML,"89,00"
429,FA ROLL ON BAYAN PINK PASSION 50ML,"89,00"
430,FAX SABUN 4X70 GR MEYVE BAHCESI,"36,00"
431,FAX SABUN HAPPY HOME KREM 5 LI,"36,00"
432,FAX SIVI SABUN 400 ML GUL,"19,90"
433,FE CIMBIZ KLASIK,"75,00"
434,FE TIRNAK TORPUSU KUCUK BOY,"60,00"
435,FIRST CLASS DEO ERKEK 150ML,"99,90"
436,FONEX BRIYANTIN 150ML,"65,00"
437,GILLETTE BLUE 3 COMFORT 8 LI,"319,00"
438,GILLETTE MACH3 BICAK 4LU,"575,00"
439,GILLETTE MACH3 START BICAK 2 LI,"230,00"
440,GILLETTE MACH3 START BICAK 4 LU,"440,00"
441,GILLETTE PERMATIK BANYO TEKLI,"18,00"
442,GILLETTE PERMATIK TEKLI,"18,00"
443,GILLETTE TIRAS JELI NORMAL 200ML,"169,00"
444,GILLETTE VENUS SIMPLY 2 BICAKLI 4LU,"65,00"
445,GILLETTE VENUS SIMPLY 2 BICAKLI 5 LI,"65,00"
446,GLISS SAC KREMI SUPREME LENGTH 360ML,"144,90"
447,GLISS SAMPUAN NUTRIBALANCE REPAIR 525 ML,"99,90"
448,GLISS SAMPUAN SUPREME LENGTH 525ML,"99,90"
449,GLISS SIVI SAC KREMI SUPREME LENGTH 200 ML,"0,00"
450,HACI SAKIR KALIP BEYAZ SABUN DOGAL 600GR,"115,00"
451,HACI SAKIR KALIP BEYAZ SABUN GUL 600GR,"115,00"
452,HACI SAKIR KALIP BEYAZ SABUN LAVANTA 600GR,"115,00"
453,HACI SAKIR SAMPUAN ADACAYI KEPEK 500ML,"55,00"
454,HACI SAKIR SAMPUAN BAL OZU 500ML,"42,00"
455,HACI SAKIR SAMPUAN HINDISTAN CEVIZI SUTU 500 ML,"55,00"
456,HACI SAKIR SAMPUAN LIMON YAGLI 500ML,"55,00"
457,HOBBY JOLE EXTRA SERT 150ML,"29,90"
458,HOBBY JOLE ISLAK SERT 150ML,"29,90"
459,JAGLER DEO CLASSIC WOMEN 150ML,"79,00"
460,JAGLER KOFRE CLASSIC SET MEN,"350,00"
461,JAGLER KOFRE CLASSIC SET WOMEN,"350,00"
462,JAGLER ROLL ON CLASSIC MEN 50ML,"79,00"
463,JAGLER ROLL ON CLASSIC WOMEN 50ML,"79,00"
464,KOLESTON KIT 2/0 SIYAH,"269,90"
465,KOLESTON KIT 2/8 MAVI SIYAH,"269,90"
466,KOLESTON KIT 3/0 KOYU KAHVE,"269,90"
467,KOLESTON KIT 3/4 KOYU KESTANE,"269,90"
468,KOLESTON KIT 4/0 KAHVE,"269,90"
469,KOLESTON KIT 5/0 ACIK KAHVE,"269,90"
470,KOLESTON KIT 5/4 ACIK KESTANE,"249,90"
471,KOLESTON KIT 55/46 KIZIL BUYU,"269,90"
472,KOLESTON KIT 6/7 CIKOLATA KAHVE,"269,90"
473,KOLESTON KIT 7/0 KUMRAL,"269,90"
474,KOLESTON KIT 7/1 KULLU KUMRAL,"269,90"
475,KOLESTON KIT 7/77 ISILTILI KAHVE,"269,90"
476,KOLESTON KIT 8/0 ACIK KUMRAL,"219,90"
477,KOLESTON KIT 8/1 ACIK KULLU KUMRAL,"219,90"
478,KOLESTON KIT 9/0 SARI,"219,90"
479,KOLESTON TUP 2/0 SIYAH,"79,90"
480,KOLESTON TUP 3/0 KOYU KAHVE,"79,90"
481,KOLESTON TUP 3/4 KOYU KESTANE,"79,90"
482,KOLESTON TUP 4/0 ORTA KAHVE,"79,90"
483,KOLESTON TUP 6/0 KOYU KUMRAL,"79,90"
484,KOLESTON TUP 6/7 CIKOLATA KAHVE,"79,90"
485,KOLESTON TUP 66/46 ASK ALEVI,"79,90"
486,KOLESTON TUP 7/0 ORTA KUMRAL,"79,90"
487,KOLESTON TUP 7/1 KULLU KUMRAL,"79,90"
488,KOLESTON TUP 7/3 FINDIK KABUGU,"79,90"
489,KOLESTON TUP 7/77 ISILTILI KAHVE,"79,90"
490,KOLESTON TUP 8/0 ACIK KUMRAL,"79,90"
491,KOLESTON TUP 8/1 ACIK KULLU KUMRAL,"79,90"
492,KOLESTON TUP 9/0 SARI,"79,90"
493,KOTEX ULTRA QUADRO NORMAL 26 LI,"79,90"
494,KOTEX ULTRA QUADRO UZUN 20 LI,"79,90"
495,LAPIDENT MODERN TUY DOKUCU KREM 40GR,"99,00"
496,LISTERINE 250ML COOLMINT,"139,00"
497,LISTERINE 500ML ADVANCE WHITE,"239,00"
498,LISTERINE AGIZ BAKIM SUYU FRESH BURST 250 ML 533,"139,00"
499,LISTERINE AGIZ BAKIM SUYU FRESH BURST 500 ML 534,"239,00"
500,LPM DUS JELI 400 ML AKDENIZ CILEGI,"179,00"
501,LPM DUS JELI 400 ML ARDIC AGACI VE FUJER,"179,00"
502,LPM DUS JELI 400 ML FRAMBUAZ VE SAKAYIK,"179,00"
503,LPM DUS JELI 400 ML MANDALINA/LIMON,"129,00"
504,LPM DUS JELI 400 ML MINERALLER VE SEDIR AGACI,"179,00"
505,LPM DUS JELI 400 ML SUT,"129,00"
506,LUX DISK MAKYAJ WATERJET 70 LI,"0,00"
507,LUX KULAK CUBUGU BEBE 60 ADET,"0,00"
508,LUX PAMUK ZIGZAG 100 GR,"0,00"
509,LUX PAMUKLU KULAK CUBUGU 100 LU,"0,00"
510,LUX PAMUKLU KULAK CUBUGU 200 LU,"0,00"
511,LUX SABUN MAGICAL SPELL 80 GR,"20,00"
512,LUX SABUN VELVET TOUCH 80 GR,"24,90"
513,LUX SABUN WHITE IMPRESS 80 GR,"20,00"
514,LUX TOP MAKYAJ PAMUK 50 LI,"0,00"
515,MARMARA LIMON KOLONYASI 1 LT,"105,00"
516,MARMARA LIMON KOLONYASI 400 ML,"55,00"
517,MOLPED ANATOMIK ULTRA SUPER EKO GECE 20LI,"89,90"
518,MOLPED ANATOMIK ULTRA SUPER EKO NORMAL 28LI,"89,90"
519,MOLPED ANATOMIK ULTRA SUPER EKO UZUN 22 LI,"89,90"
520,MOLPED ANATOMIK ULTRA TEKLI GECE 7LI,"59,90"
521,MOLPED ANATOMIK ULTRA TEKLI NORMAL 10LU,"59,90"
522,MOLPED ANATOMIK ULTRA TEKLI UZUN 8LI,"59,90"
523,MOLPED HER GUN FERAHLIK 20 LI,"32,90"
524,MOLPED HER GUN FERAHLIK EKO 40 LI,"69,90"
525,MOLPED ILK VE SON GUN 16 LI,"69,90"
526,MOLPED MAXI NORMAL 20LI,"79,90"
527,MOLPED MAXI UZUN 16LI,"79,90"
528,MOLPED PURESOFT INCELIK 16 LI,"39,90"
529,MOLPED PURESOFT INCELIK SW EKO 30 LU,"63,90"
530,MOLPED PURESOFT SUPER EKO GECE 18 LI,"99,90"
531,MOLPED PURESOFT SUPER EKO NORMAL 28 LI,"99,90"
532,MOLPED PURESOFT SUPER EKO UZUN 22LI,"99,90"
533,MOLPED PURESOFT TEKLI NORMAL 8LI,"39,90"
534,MOLPED PURESOFT TEKLI UZUN 7LI,"39,90"
535,MOLPED SUPERNIGHT GECE 6 LI,"59,90"
536,MOLPED SUPERNIGHT SUPER GECE 16 LI,"95,00"
537,MOLPED SUPERNIGHT SUPER GECE 5 LI,"59,90"
538,MOLPED SUPERNIGHT UZUN 7 LI,"59,90"
539,MOLPED YOGUN KORUMA 20LI,"74,90"
540,MOLPED YOGUN KORUMA 60LI ORTA,"134,90"
541,MORFOSE SAC SPREYI 400 ML ULTRA STRONG,"109,90"
542,NEUTROGENA EL KREMI + DUDAK PARLATICI PARFUMSUZ,"169,00"
543,NEUTROGENA EL KREMI 75ML DUDAK PARLATICI PARFUMSUZ,"169,00"
544,NIVEA DEO BAYAN FRESH 150ML,"149,90"
545,NIVEA DEO BAYAN FRESH COMFORT 150 ML,"149,90"
546,NIVEA DEO BAYAN PEARL BEAUTY 150ML,"149,90"
547,NIVEA DEO ERKEK COOL KICK 150ML,"149,90"
548,NIVEA DEO ERKEK DEEP DIMENSION 150ML,"149,90"
549,NIVEA DEO ERKEK DRY FRESH 150ML,"149,90"
550,NIVEA DEO ERKEK INVISIBLE FRESH 150 ML,"149,90"
551,NIVEA ROLL ON BAYAN DOUBLE EFFECT 50ML,"149,90"
552,NIVEA ROLL ON BAYAN FRESH 50 ML,"149,90"
553,NIVEA ROLL ON BAYAN INVISIBLE CLEAR 50ML,"149,90"
554,NIVEA ROLL ON BAYAN PEARL BEAUTY 50ML,"149,90"
555,NIVEA ROLL ON ERKEK BLACK WHITE POWER 50ML,"149,90"
556,NIVEA ROLL ON ERKEK COOL KICK 50ML,"149,90"
557,NIVEA ROLL ON ERKEK DEEP DIMENSION 50ML,"149,90"
558,NIVEA ROLL ON ERKEK DRY FRESH 50ML,"149,90"
559,NIVEA ROLL ON ERKEK FRESH 50ML,"149,90"
560,NIVEA SOFT KREM 100ML,"80,00"
561,NIVEA SOFT KREM 200ML,"99,00"
562,OKEY KLASIK,"140,00"
563,OKEY ROTAR,"175,00"
564,ORKID MAXI 4LU GECE,"199,00"
565,ORKID MAXI 4LU NORMAL,"199,00"
566,ORKID MAXI 4LU UZUN,"199,00"
567,ORKID MAXI TEKLI GECE 7 LI,"64,50"
568,ORKID MAXI TEKLI NORMAL 10 LU,"64,50"
569,ORKID MESANE PEDI UZUN 24LU,"89,90"
570,ORKID PLATINUM TEKLI GECE 6LI,"75,00"
571,ORKID PLATINUM TEKLI UZUN 7LI,"79,00"
572,ORKID ULTRA 4LU UZUN 22 LI,"139,90"
573,ORKID ULTRA TEKLI KANATLI UZUN 8LI,"59,00"
574,ORKID ULTRA TEKLI NORMAL 8 LI,"59,00"
575,OS DEO STICK WHITE WATER 50 ML,"149,90"
576,PALETTE DELUXE 1-0 SIYAH,"239,90"
577,PALETTE DELUXE 1-1 GECE MAVISI,"239,90"
578,PALETTE DELUXE 3-0 KOYU KAHVE,"199,00"
579,PALETTE DELUXE 3-65 CIKOLATA KAHVE,"239,90"
580,PALETTE DELUXE 4-65 BUYULEYICI KAHVE,"199,00"
581,PALETTE DELUXE 4-68 KOYU KESTANE,"199,00"
582,PALETTE DELUXE 5-5 ALTIN PARILTILI CIKOLATA,"199,00"
583,PALETTE DELUXE 5-60 SICAK CIKOLATA,"199,00"
584,PALETTE DELUXE 6-65 GOZ ALICI KAHVE,"199,00"
585,PALETTE DELUXE 6-70 KAHVE BAKIR,"239,90"
586,PALETTE DELUXE 7-0 KUMRAL,"239,90"
587,PALETTE DELUXE 7-1 KULLU KUMRAL,"199,00"
588,PALETTE DELUXE 7-65 ALTIN PARILTILI TOFFEE,"199,00"
589,PALETTE DELUXE 7-77 YOGUN BAKIR,"239,90"
590,PALETTE DELUXE 8-65 KAHVE KOPUGU,"199,00"
591,PALETTE DELUXE 9-1 KULLU SARI,"199,00"
592,PALETTE YOGUN 1-0 SIYAH,"129,90"
593,PALETTE YOGUN 3-65 CIKOLATA KAHVE,"129,90"
594,PALETTE YOGUN 7-1 KULLU KUMRAL,"129,90"
595,PALETTE YOGUN 7-77 YOGUN BAKIR,"129,90"
596,PARODONTAX DIS FIRCASI UZMAN BAKIM 1+1,"199,90"
597,PRIVACY DEO BAYAN 150ML,"110,00"
598,PRIVACY DEO ERKEK 150ML,"110,00"
599,RESTOREX SAMPUAN INCE TELLI SACLAR ICIN 500 ML,"79,90"
600,RESTOREX SAMPUAN KURU VE YIPRANMIS SACLAR 500 ML,"109,00"
601,RESTOREX SAMPUAN SAC DOK KARSI EKSTRA DIRENC 500ML,"109,00"
602,SELIN KOLONYA LIMON 400 ML,"82,90"
603,SELIN KOLONYA LIMON 900 ML,"139,90"
604,SENSODYNE DIS MAC. DERIN TEMIZLIK 75ML,"99,00"
605,SENSODYNE DIS MAC. FERAH NEFES 100ML,"179,00"
606,SENSODYNE DIS MAC. FLUORIDE 100ML,"179,00"
607,SENSODYNE DIS MAC. HIZLI RAHATLAMA BEYAZLATIC 75ML,"249,00"
608,SENSODYNE DIS MAC. NANELI 100ML,"179,00"
609,SENSODYNE DIS MAC.TAM KORUMA & BEYAZLATICI 50ML,"80,00"
610,SESU AGDA BEZI 10 METRE,"47,50"
611,SESU ILIK AGDA TURUNCU 250GR,"70,00"
612,SESU ROLL-ON SIR AGDA ISITICI SETI,"450,00"
613,SESU TEMIZLEME YAGI LAVANTA 150ML,"120,00"
614,SESU TUY DOKUCU KREM FORMEN 100ML 24091,"159,00"
615,SESU TUY DOKUCU KREM HASSAS CILTLER 100ML,"149,00"
616,SESU TUY DOKUCU KREM HASSAS CILTLER 40 ML 24010,"70,00"
617,SIGNAL DIS FIRCASI NAZIK DIS ETI 1+1,"109,90"
618,SLAZENGER KOFRE SET MAVI,"449,90"
619,SLAZENGER KOFRE SET YESIL,"449,90"
620,VIVET GRANUL SIR EL AGDASI AZULEN 250GR,"99,00"
621,VIVET GRANUL SIR EL AGDASI PUDRALI 250GR,"99,00"
622,EMOTION KOFRE SET AQUA KISS,"0,00"
623,EMOTION KOFRE SET OCEAN FRESH,"0,00"
624,EMOTION KOFRE SET ROMANCE,"0,00"
625,PRIVACY KOFRE BAYAN KLASIK,"0,00"
626,PRIVACY KOFRE MAN KLASIK,"0,00"
627,DURU DUS JELI PERFUME 450 ML ORKIDE,"79,90"
628,AFYON GUNAY KAYMAK 200 GR,"129,00"
629,ASPA GELINCIK FISTIK KREMASI KG,"186,50"
630,ASPA GELINCIK HASHAS EZMESI KG,"254,90"
631,AYCA BEYAZ PEYNIR AZ YAGLI PLS. 800 GR,"172,50"
632,AYDAR YESIL BIBERLI ZEYTIN KG 261-290,"210,00"
633,BALKOVAN BAL SUZME CICEK KAVONOZ 850GR,"462,90"
634,BALPARMAK BAL HONEYBANA SUZME CAM TUP 40GR,"57,50"
635,BALPARMAK SUZME CICEK BALI CITKAPAK 350GR,"300,00"
636,BALPARMAK SUZME CICEK BALI KAVONOZ 850GR,"599,90"
637,BALPARMAK SUZME CICEK BALI KAVONOZ 460GR,"430,00"
638,BALPARMAK YAYLA VE OVA BALI CITKAPAK 350 GR,"299,90"
639,BALPARMAK YAYLA VE OVA BALI KAVANOZ 460GR,"365,00"
640,BALPARMAK YAYLA VE OVA BALI KAVANOZ 850GR,"425,00"
641,BALPARMAK YAYLA VE OVA CICEK BALI 225 GR,"195,00"
642,BECEL MARGARIN KASE UF 500 GR,"95,00"
643,BECEL MARGARIN ZEYTINYAGLI KASE 500 GR,"95,00"
644,BOLVADIN GEZEN TAVUK YUMURTA 15 LI,"132,50"
645,DENKOY TAM YAGLI KOY PEYNIRI KG,"140,00"
646,DEREKOY KLASIK PEYNIR KG,"325,00"
647,DEREKOY TOST PEYNIRI 1000 GR,"295,00"
648,EKER CILEKLI YOGURT 80 GR,"25,00"
649,EKER EFSANE YOGURT 350 GR,"40,00"
650,EKER EFSANE YOGURT 750 GR,"79,50"
651,EKER KASAR PEYNIRI 400 GR,"228,00"
652,EKER KASE YOGURT 150GR,"16,00"
653,EKER YOGURT 1500 GR,"100,00"
654,EKER YOGURT KOVA 2000 GR,"114,90"
655,EKER YOGURT SUZME KOVA 900GR,"149,90"
656,EKICI BEYAZ PEYNIR 500 GR,"181,50"
657,EKICI BEYAZ PEYNIR 800 GR,"276,50"
658,EKICI HELLIM PEYNIRI 250 GR,"135,50"
659,EKICI KASAR PEYNIRI 600 GR,"275,00"
660,EKICI PEYNIR CUBUKLARI 200 GR,"124,50"
661,EKICI PEYNIRI TEL CECIL 250GR,"124,50"
662,EKICI SUZME PEYNIR 400GR,"124,50"
663,EKICI TAM YAGLI LOKUM PEYNIR KG,"340,00"
664,EKICI TAMYAGLI KLASIK PEYNIR KG,"510,00"
665,EKICI TOP PEYNIR 200 GR,"124,50"
666,EMRETAT SUSAM HELVA 400 GR PVC,"75,00"
667,EMRETAT SUSAM HELVA 400GR,"75,00"
668,ETI LIFALIF YULAF EZMESI 500 GR,"87,50"
669,ETI LIFALIF YULAF EZMESI INCE OGUTULMUS 350 GR,"87,50"
670,EVRENKAYA KOYUM YUMURTA 15 LI,"82,50"
671,EVRENKAYA KOYUM YUMURTA 30 LU,"159,00"
672,FISKOBIRLIK FINDIK EZMESI 300GR,"250,00"
673,FISKOBIRLIK FISKOKREM SUTLU FINDIK KREMASI 400 GR,"87,50"
674,GELINCIK FISTIK EZMESI 320 GR,"137,50"
675,GELINCIK LEBLEBI KREMASI 320 GR,"105,00"
676,GUZEL KOY ORGANIK YUMURTA 10 LU,"93,75"
677,HALK MARGARIN PAKET 250GR,"25,00"
678,HASHASELLA HASHAS KREMASI 350 GR,"132,50"
679,ICIM ICIMINO BUYUME KUPU BEBEBISKUVI 6X45G,"49,50"
680,ICIM ICIMINO BUYUME KUPU KAYISIELMA6X45GR,"45,00"
681,ICIM ICIMINO BUYUME KUPU MUZLU 6X45GR,"45,00"
682,ICIM ICIMINO BUYUME KUPU ORMANMEYVELI 6X45GR,"45,00"
683,ICIM KASE YOGURT 500GR,"44,00"
684,ICIM KAYMAKLI YOGURT PET 1750GR,"136,00"
685,ICIM KREM PEYNIRI 180GR,"59,00"
686,ICIM LAKTOZSUZ SUT 1LT,"62,00"
687,ICIM LAKTOZSUZ YOGURT 750 GR,"76,00"
688,ICIM PEYNIR 500GR 4333-4,"165,00"
689,ICIM PEYNIR BEYAZ 900GR,"249,90"
690,ICIM PEYNIR KASAR 200 GR,"110,00"
691,ICIM PEYNIR KASAR DILIMLI 200 GR,"98,00"
692,ICIM PEYNIR KREM 300GR,"90,00"
693,ICIM PEYNIR LABNE 200GR,"56,00"
694,ICIM PEYNIRI KASAR 600GR,"275,00"
695,ICIM SUT 6X200ML CIKOLATALI,"89,90"
696,ICIM SUT UHT 4104-1 1LT,"61,00"
697,ICIM SUT YARIMYAGLI UHT 1LT 4130-7,"53,00"
698,ICIM SUZME PEYNIR 250GR,"71,90"
699,ICIM SUZME PEYNIR 500GR,"129,90"
700,ICIM SUZME PEYNIR BEYAZ 900GR,"199,90"
701,ICIM TAM YAGLI DOGAL YOGURT 2000GR,"119,90"
702,ICIM TOST PEYNIRI 400GR,"200,00"
703,ICIM YARIM YAGLI YOGURT 3000 GR,"177,00"
704,ICIM YOGURT DOGAL 1000GR 8006,"80,00"
705,KADINANA FISTIK EZMESI 300 GR,"149,90"
706,KEBIR GURME TEREYAGI TUZSUZ 250GR,"212,50"
707,KEBIR TRABZON TEREYAGI KG,"832,50"
708,KULCUOGLU AZ YAGLI KOY PEYNIRI KG,"130,00"
709,MARMARA BIRLIK (2XS) ELIT 950 GR PET 351-380,"205,00"
710,MARMARA BIRLIK (3XS) LUX 200 GR VAKUMLU,"41,00"
711,MARMARA BIRLIK (3XS) LUX 500 GR VAKUMLU,"94,00"
712,MARMARA BIRLIK (4XS) MINYON 800 GR VAKUMLU,"143,50"
713,MARMARA BIRLIK (L) YESIL CIZIK 400GR(231-260),"91,50"
714,MARMARA BIRLIK (M) SUPER (261-290) KG,"280,00"
715,MARMARA BIRLIK (M) SUPER 500 GR VAKUMLU,"144,00"
716,MARMARA BIRLIK (S) HUSUSI AZ TUZLU 400 GR TNK,"111,50"
717,MARMARA BIRLIK (S) HUSUSI AZ TUZLU 800 GR TNK,"209,00"
718,MARMARA BIRLIK (S) KURU SELE 400 GR(381-410) PLS,"110,00"
719,MARMARA BIRLIK (S) KURU SELE 800 GR (381-410) PLS,"210,00"
720,MARMARA BIRLIK (S) SEPET SERISI 800 GR (291-320),"205,00"
721,MARMARA BIRLIK 3XS LUKS CAM 1000 GR (381-410),"204,50"
722,MARMARA BIRLIK 4XS MINYON 500 GR VAKUMLU,"90,00"
723,MARMARA BIRLIK ZEYTIN EZMESI 175 GR,"51,75"
724,MARMARA BIRLIK ZEYTIN EZMESI BAHARATLI 175GR,"52,75"
725,MARMARA BIRLIK ZEYTIN EZMESI BAHARATLI 340GR,"88,00"
726,METIN CHOCOLOC 1200GR,"221,00"
727,METIN CHOCOLOC 400 GR,"81,50"
728,METIN CHOCOLOC 900GR,"170,50"
729,METIN HELVA 1000GR KAKAOLU,"199,90"
730,METIN HELVA 1000GR SADE,"199,90"
731,METIN HELVA 200GR KAKAOLU,"56,25"
732,METIN HELVA 200GR SADE,"56,25"
733,METIN HELVA 40GR KAKAOLU,"13,75"
734,METIN HELVA 40GR SADE,"13,75"
735,METIN HELVA 500GR KAKAOLU,"100,00"
736,METIN HELVA 500GR SADE,"100,00"
737,METIN HELVA 700GR KAKAOLU,"166,90"
738,METIN IKILI TAHIN 290GR+ PEKMEZ 380GR,"224,00"
739,METIN IKILI TAHIN 550GR + PEKMEZ 700GR,"358,00"
740,METIN KAGIT HELVA 45GR,"17,50"
741,METIN PEKMEZ DUT 380GR,"121,00"
742,METIN PEKMEZ HARNUP 380GR,"96,00"
743,METIN PEKMEZ KECI BOYNUZU 700GR,"183,00"
744,METIN PEKMEZ UZUM CAM 380GR,"129,50"
745,METIN PEKMEZ UZUM CAM 700GR,"219,90"
746,METIN PEKMEZ UZUM PET 1300GR,"384,00"
747,METIN PEKMEZ UZUM PET 700GR,"221,00"
748,METIN RECEL 1000GR CILEK,"184,50"
749,METIN RECEL 1000GR VISNE,"324,00"
750,METIN RECEL 1800GR BOGURTLEN,"383,50"
751,METIN RECEL 1800GR GUL,"282,50"
752,METIN RECEL 1800GR VISNE,"465,50"
753,METIN RECEL 360GR BOGURTLEN,"102,50"
754,METIN RECEL 360GR CILEK,"81,00"
755,METIN RECEL 360GR GUL,"81,00"
756,METIN RECEL 360GR INCIR,"81,00"
757,METIN RECEL 360GR KARADUT,"102,50"
758,METIN RECEL 360GR KAYISI,"81,00"
759,METIN RECEL 360GR PORTAKAL,"81,00"
760,METIN RECEL 360GR VISNE,"127,50"
761,METIN RECEL 700GR AHUDUDU,"189,50"
762,METIN RECEL 700GR BOGURTLEN,"189,50"
763,METIN RECEL 700GR CILEK,"145,00"
764,METIN RECEL 700GR INCIR,"145,00"
765,METIN RECEL 700GR PORTAKAL,"145,00"
766,METIN RECEL 700GR VISNE,"238,00"
767,METIN TAHIN CAM 290GR,"93,90"
768,METIN TAHIN CAM 550GR,"168,90"
769,METIN YAZ HELVASI HINDISTAN CEVIZLI 500 GR,"118,90"
770,NESTLE CIKOLATA BATON BEYAZ 30 GR,"35,00"
771,NESTLE NESQUIK MISIR GEVREGI 1000GR,"149,90"
772,NESTLE NESQUIK MISIR GEVREGI 450GR,"119,90"
773,NESTLE NESQUIK TOZ 180GR,"117,00"
774,NESTLE SUT NESQUIK KAKAO 6 X 180ML,"149,50"
775,NUTELLA 400GR,"159,90"
776,NUTELLA 750GR,"272,50"
777,ONAL TEREYAG KG,"637,50"
778,ONAL TULUM PEYNIRI SADE KG,"220,00"
779,PINAR T.Y. SUT UHT 500ML,"42,00"
780,PINAR BEYAZ 180 GR,"83,50"
781,PINAR PEYNIR KAHVALTI KEYFI BEYAZ 800GR (04204),"274,00"
782,PINAR PEYNIR KREM 300GR,"112,50"
783,PINAR SUT DENGE LAKTOZSUZ 1 LT,"67,50"
784,PINAR SUT KIDO 180 ML KAKAOLU,"17,50"
785,PINAR SUT KIDO 180ML CILEKLI,"17,50"
786,PINAR SUT KIDO 180ML MUZLU,"17,50"
787,PINAR SUT PROTEIN LAKTOZSUZ SADE 500 ML,"74,50"
788,PINAR SUT PROTEIN YER FISTIGIMUZ AROMALI 500ML,"74,50"
789,PINAR SUT UHT 1LT,"75,50"
790,PINAR SUZME PEYNIR 1 KG,"280,00"
791,PINAR SUZME PEYNIR 500GR,"153,00"
792,"PINAR UCGEN PEYNIR Y.YAGLI 12,5 GR","44,00"
793,SANA MARGARIN EKMEK USTU KASE 500GR,"107,50"
794,SANA MARGARIN HAMUR ISI PAKET 250GR,"48,75"
795,SANA MARGARIN KLASIK KASE 500GR,"69,90"
796,SANA MARGARIN PAKET 250GR,"36,50"
797,SOLEN OZMO TUP KAKAOLU FINDIK KREMASI 35GR (6690),"26,50"
798,SUTAS BEYAZ PEYNIR 250 GR,"80,00"
799,SUTAS BUYUMIX CILEKLI 6X45 GR YK FIYATLI,"49,50"
800,SUTAS BUYUMIX ORMAN MEYVELI 6X45 GR YK FIYATLI,"49,50"
801,SUTAS BUYUMIX SUTLU BISKUVILI 6X45 GR YK FIYATLI,"49,50"
802,SUTAS HUPTRIK CILEKLI 5 LI 30GR,"26,50"
803,SUTAS HUPTRIK CILEKLI KREMALI 3X45 GR,"18,50"
804,SUTAS KASAR PEYNIRI 600 GR,"279,00"
805,SUTAS KASAR PIKNIK 400GR,"195,00"
806,SUTAS LABNE PEYNIRI 200GR,"65,00"
807,SUTAS LABNE PEYNIRI YK 400GR,"119,00"
808,SUTAS MINIMIX ORMAN MEYVELI 90 GR YK,"24,75"
809,SUTAS PEYNIR KREM YK 160GR,"50,00"
810,SUTAS PEYNIR SUZME BEYAZ 250GR,"69,00"
811,SUTAS PEYNIR TAM YAGLI PRATIK 500GR,"129,50"
812,"SUTAS PEYNIR UCGEN YK 16*12,5 GR","84,50"
813,SUTAS PRATIK BEYAZ PEYNIR 900 GR,"245,00"
814,SUTAS SUT CIKOLATALI 6*180ML,"84,00"
815,SUTAS SUT CILEKLI 6*180ML,"84,00"
816,SUTAS SUT UHT 200ML,"13,00"
817,SUTAS SUT UHT YAGLI 1LT,"55,00"
818,SUTAS SUT UHT YARIM YAGLI 1LT,"39,90"
819,SUTAS SUZME PEYNIR BEYAZ 500 GR,"129,50"
820,SUTAS TEREYAGI PASTORIZE 100 GR YK,"75,00"
821,SUTAS TEREYAGI PASTORIZE 200 GR YK,"135,00"
822,SUTAS YK YAYIK TEREYAGI 450GR,"249,90"
823,SUTAS YOGURT KAYMAKSIZ KOVA 2000GR,"122,50"
824,SUTAS YOGURT KAYMAKSIZ YK 1000GR,"69,50"
825,SUTAS YOGURT KAYMAKSIZ YK 1500GR,"94,50"
826,SUTAS YOGURT KAYMAKSIZ YK 500 GR,"45,00"
827,SUTAS YOGURT SUZME YK 750 GR,"109,50"
828,SUTAS YOGURT SUZME YK 900 GR,"222,50"
829,SUTAS YOGURT TAVA YK 1000GR,"92,50"
830,TAHSILDAROGLU EN HOS KLASIK PEYNIR KG,"0,00"
831,TORKU 1/1 LT UHT YAGLI SUT X 12,"72,50"
832,TORKU 1/1 UHT Y.YAGLI SUT X 12,"57,50"
833,TORKU 500 GR.YOGURT HOM.TAM YAG.X24,"46,75"
834,TORKU 900 GR.YOGURT HOM.TAM YAG.,"76,50"
835,TORKU BANADA FINDIK KREMASI 400GR,"144,90"
836,TORKU BANADA FINDIK KREMASI 700GR,"234,90"
837,TORKU BEYAZ PEYNIR 900GR,"285,50"
838,TORKU DOGAL YOGURT 2000GR,"166,50"
839,TORKU KREMPARE TAZE PEYNIR 180 GR,"67,50"
840,TORKU LABNE PEYNIR 180 GR,"60,00"
841,TORKU SUT 180 ML CILEKLI,"17,00"
842,TORKU SUT 180 ML KAKAOLU,"17,00"
