product_name,price (TL)
Big Babol Çılgın Meyveler Sakız Karışık Meyve Aromalı 36 G,41.0
First İnfinity 60 Dakika Nane Aromalı Sakız,47.5
First Sensations Sakız Damla Sakızlı 27 G,52.5
First Sensations Sakız Keskin Nane Aromalı 27 G,52.5
Falım Sakız Orman Meyveli 5'li 35 Gr,57.5
Ülker Oneo Slims Karpuz Aromalı Sakız 14 G,20.5
First 60 Dakika Yeşil Nane Şekersiz 27 g,52.5
Vivident Extra Sakız Mentol&Nane Aromalı 26 G,49.9
First Sensations Sakız Yeşil Nane Aromalı 27 G,52.5
Big Babol Karpuz Aromalı Sakız 20 g,20.0
First Sensations Sakız Tropikal Meyve Aromalı 27 G,52.5
Şıpsevdi Muz-Çilek 25 Gr,25.0
"First Infinity Nane 29,7 g Sakız 11'li",35.0
First Sensations Cool Lime 27 g,52.5
First Sensations Berry Hibiscus 27 g,52.5
"First Infinity 29,7 g Çilek 11'li",35.0
Ülker Oneo Slims Yeşil Nane Aromalı Sakız 14 G,20.5
Ülker Oneo Karpuz Aromalı Bottle Draje Sakız 60 G,57.9
Tipitip Bubblefresh 27 G,45.9
First Sensations Sakız Karpuz Aromalı 27 G,52.5
Mentos Sakız Nane 90 G Şişe,120.0
Mentos Sakız Çilek 60 G Şişe,90.0
Mentos Sakız Nane 60 G Şişe,90.0
Ülker Oneo Karpuz Aromalı Flıptop Draje Sakız 21 G,22.95
Ülker Oneo Slims Nane Aromalı Sakız14 G,20.5
First Sensations Sakız Karadut Gizemi 27 G,52.5
Big Babol Fantastic World Meyve Aromalı Ekşi Sakız 90 g,92.5
Ülker Oneo Dopdolu Vitamin Draje Meyve Aromalı Sakız 48,55.5
Ülker Yildiz Ülker Yıldız Şekersiz Stick Damla Sakız 3x7gr,25.0
Vivident Storming Sakız Damla Sakızı Aromalı 33 G,49.9
First 60 Dakika Yeşil Nane Şekersiz 27 g,52.5
Falım Sakız Çilekli 5'li 35 Gr,57.5
Falım Işıl Sakız Naneli 5'li 40 G,57.5
First Sensations Sakız Çilek Aromalı 27 G,52.5
Oneo Bubble Mini Draje 60 G,45.9
Falım Sakız Karışık Meyveli 5'li 35 g,57.5
Big Babol Fantastic World Meyve Aromalı Sakız 90 G,92.5
Oneo Dopdolu Nane Aromalı Şişe Sakız 76 Gr,91.0
Kent Bubblicious Karısık Meyveli Sakız 38 Gr,30.0
Ülker Oneo Nane Aromalı Bottle Draje Sakız 60 G,57.9
Ülker Oneo Çilek Aromalı Bottle Draje Sakız 60 G,57.9
Oneo Dopdolu Meyve Aromalı Sakız 150 ml 76 g,91.0
First 60 Dakika Limon Ahududu Şekersiz  27 g,52.5
Tipitip 27 G,45.9
Kent Bubblicious Çilekli Sakız 38 g,30.0
First 60 Dakika Şeftali Karpuz Şekersiz 27 g,52.5
Falım Sakız Karpuzlu 5'li 35 Gr,57.5
Ülker Oneo Bubble Milkshake Dev Draje Sakız 76 g,55.5
Vivident 45 Dakika Nane Cüzdan 26 g,49.9
Vivident 45 Dakika Çilek Cüzdan 26 g,49.9
Vivident 45 Dakika Ahududu Cüzdan 26 g,49.9
"First 5s Çilek 13,5 Gr",20.0
"First 5s Yeşil Nane 13,5 Gr",20.0
Vivident 45 Dakika Yeşil Nane Cüzdan 26 g,49.9
Vivident 45 Dakika Karpuz Cüzdan 26 g,49.9
Ülker Oneo Fresh 60 Stick Sakız 33 G,30.0
First İnfinity 60 Dakika Çilek Aromalı Sakız,47.5
Oneo Limonata Aromalı Şekersiz Sakız 14 g,20.5
Vivident Storming Sakız Çilek Aromalı 33 G,36.0
Vivident Active Sakız Nane Aromalı 33 G,36.0
Vivident Fruit Swing Sakız Çilek&Mandalina Aromalı 26 G,36.0
Vivident Storming Sakız Nane Aromalı 33 G,36.0
Mentos Sakız Yesıl Nane 60 G Şişe,67.5
Bigbabol Karpuz & Çilek Box 36 G,30.0
Ülker Oneo Tutti Frutti Balonlu Sakız,4.0
Vivident Kırmızı Meyveler Sakız Kırmızı Orman Meyveleri Aromalı 22 G Kutu,18.0
Vivident Damla Sakızlı 26 G,36.0
Vivident Yeşil Nane Aromalı Sakız 22 G Kutu,26.0
Big Babol Karpuz Aromalı Sakız 80 g,54.0
Big Babol Fruit Mix Sakız 80 g,54.0
Vivident Yeşil Nane Aromalı Sakız 67 g,67.5
Mentos Sour Yeşil Elma Aromalı Ekşi Sakız 56 g,67.5
Mentos Sour Çilek Aromalı Ekşi Sakız 56 g,67.5
Vivident White Sakız Nane Aromalı 67 G Şişe,67.5
Vivident Damla Sakızlı Sakız 67 Gr Kutu,67.5
Vivident Storming Cüzdan Ahududu 33 G,36.0
Big Babol Shakies Muz Aromalı Sakız 26 g,30.0
Vivident Air Action Nane ve Okaliptüs Aromalı Sakız 26 g,36.0
Vivident Air Action Şişe Sakız Mentol&Okaliptüs 67 g,67.5
Kabuklu Ceviz Kg,199.9
Tadım Siyah Ayçekirdek 180 G,54.0
Master Farm İç Ceviz 150 G,132.0
Carrefour Kabak Çekirdeği 200 Gr,78.9
Peyman Bahçeden İç Ceviz 140 G,136.0
Carrefour Çiğ Badem 150 G,115.0
Carrefour Siyah Ay Çekirdeği 250 G,49.9
Peyman Çitliyo Kara Şimşek Klasik 120 G,27.92
Master Nut Kabak Çekirdeği 120 G,51.2
Carrefour Ceviz İçi 150 G,129.9
Tadım Bol Tuzlu Siyah Ayçiçeği 180 G,54.0
Kara Sevda Tuzsuz Siyah Ayçekirdek 135 Gr,30.0
Master Nut Kavrulmuş Tuzlu Fındık İçi 140 G,184.0
Kaju Fıstık Kavrulmuş kg,599.95
Carrefour Çiğ Ceviz İçi 70 G,65.9
Tadım Çiğ Badem 180 G,178.5
Tadım Klasik 180 G,134.5
Master Nut Tuzlu Leblebi 160 G,51.2
Tadım Ceviz İçi 70 G,77.0
Tadım Kavrulmuş Kabak Çekirdek 180 G,110.0
Carrefour Beyaz Leblebi 150 G,38.5
Tadım Tuzsuz Kabak Çekirdeği 180 G,110.0
Carrefoursa Sarı Leblebi 150 G,38.5
Tadım Ceviz Içi 150 G,173.5
Master Nut Kızartılmış Tuzlu Yer Fıstığı 150 G,34.0
Bahçeden Kavrulmuş Yer Fıstığı 175 Gr,51.96
Peyman Çitliyo Kara Şimşek Bol Tuzlu 120 G,27.92
Carrefour Çiğ Fındık İçi 150 G,178.5
Tadım Festival Karışık Kuruyemiş 75 Gr,84.0
Lüks Kokteyl Kuruyemiş kg,399.9
Carrefour Kabuklu Yer Fıstığı 400 Gr,64.5
Kara Sevda Bol Tuzlu Siyah Ayçekirdek 135 g,30.0
Master Nut İç Yer Fıstığı Tuzlu 160 G,44.0
Carrefour Çiğ Badem 90 G,72.0
Tadım Naturel Karışık Kuruyemiş 180 G,173.5
Bahçeden Ortaya Karışık Klasik 180 G,104.0
Tadım Kavrulmuş Antep Fıstık 180 G,420.5
Tadım Kavrulmuş Fındık İçi 180 G,344.5
Fındık İçi Kg,999.9
Çiğ Badem Kg,599.9
Badem İçi Kavrulmuş Kg,599.95
Siirt Fıstığı kg,849.9
Carrefour Tuzlu Yer Fıstığı 150 G,34.5
Master Nut Kavrulmuş Kaju Fıstığı 140 G,104.0
Master Farm Çiğ İç Fındık 180 G,205.6
Master Farm Çiğ Kaju Fıstığı 140 G,109.2
Kara Sevda Klasik Tuzlu Siyah Ayçekirdeği 135 g,30.0
Tadım Çifte Kavrulmuş Sarı Leblebi 180 G,80.0
Tadım Kabuklu Yer Fıstığı 250 G,84.5
Tadım Beyaz Leblebi 180 g,67.5
Tadım Barbekü Sos Aromalı Yer Fıstığı 180 G,54.0
Tadım Kaju Fıstık 140 G,136.5
Antep Fıstığı kg,999.9
Tadım Fındık İçi 90 G,164.0
Tadım Kavrulmuş Badem İçi 90 G,90.0
Peyman Bahçeden Çiğ Karışık Kuruyemiş 165 Gr,130.32
Tadım Festival Karışık Kuruyemiş 180 G,200.0
Carrefour Badem İçi 150 G,115.0
Carrefour Kavrulmuş Fındık İçi 150 G,199.5
Master Nut Siirt Fıstığı 125 g,160.0
Master Nut Kavrulmuş İç Tatlı Badem Tuzlu 135 Gr,104.0
Master Nut Kabuklu Antep Fıstığı 140 G,295.0
Master Nut Benekli Leblebi 160 G,51.2
Master Nut Beyaz Leblebi 150 G,42.4
Master Nut Barbekü Soslu Mısır Çerezi 110 G,27.2
Master Farm Çiğ İç Tatlı Badem 160 G,126.0
Master Nutx Nr1 Karışık Kuruyemiş 140 G,200.0
Carrefour Badem İçi 90 G,72.0
Tadım Acı Sos Kaplamalı Yer Fıstığı 140 g,42.0
Tadım Tuzlu Sarı Leblebi 180 G,80.0
Master Crunch Barbekü & Soğan Kaplamalı Kızarmış Leblebi 140 g,32.0
Carrefour Kavrulmuş Fındık İçi 300 Gr,385.0
Peyman Bahçeden Kavrulmuş Antep Fıstığı 110 g,208.0
Carrefour Susam Kaplamalı Badem 80 G,85.0
Carrefour Susam Kaplamalı Fındık 80 G,105.0
Carrefour Susam Kap. İç Antep Fıstık 80 G,145.0
Otto Nuts Çiğ Karışık Kuruyemiş 150 g,121.95
Tadım Taco Baharatlı Çıtır Kaplamalı Yer Fıstığı 140 G,46.0
Vip Karışık Lüx Kuruyemiş Kg,999.9
Ekonomik Tuzlu Fıstık kg,199.9
Tuzlu Kabuklu Yer Fıstığı,149.9
Kabak Çekirdeği kg,349.9
Tuzsuz Yer Fıstığı Kg,229.9
Fındık İçi Giresun,1499.9
Piknik Kokteyl Kuruyemiş kg,199.9
Vip Extra Karışık Kuruyemiş Kg,899.9
Soslu Mısır Kg,189.9
Çiğ Karışık Kuruyemiş Kg,999.9
Dakota Çekirdek kg,119.9
Tadım Karnaval 180 G,350.9
Kara Sevda Klasik Beyaz Ayçekirdek 135 Gr,36.0
Kara Sevda Bol Tuzlu Beyaz Ayçekirdek 135 Gr,36.0
Bahçeden Kızartılmış Yer Fıstığı 150 G,40.0
Bahçeden Ortaya Karışık Asorti 140 G,218.8
Fıstık Antep Ana Çıtlak,2099.0
Master Nutx Nr2 Soslu Karışık Kuruyemiş 160 G,88.0
Master Nutx Nr3 Karışık Kuruyemiş 160 G,88.0
Carrefour Antep Fıstığı 150 G,269.5
Tadım Kavrulmuş Mısır 180 G,60.0
Peyman Bahçeden Kaju Fıstığı 140 G,112.0
Sarı Leblebi Kg,249.9
Fındık İçi Çiğ,1249.9
Çiğ Kaju,999.9
Master Crunch Soğan & Sumak Kaplamalı Kızarmış Kaju 140 g,56.0
Bahçeden Ortaya Karışık Soslu 180 G,104.0
Kaju Kg,999.9
Carrefour Antep Fıstığı 300 Gr,499.5
Tuzlu Yer Fıstığı Kg,239.9
Topy Fıstık Kg,279.9
Fıstık Cipso Kg,249.9
Master Crunch Sriracha Soslu Kaplamalı Kızarmış Yer Fıstığı 140 g,32.0
Lüks Karışık Kuruyemiş Kg,1499.9
Çiğ Badem Kg,999.9
Kokteyl Kuruyemiş Kg,549.9
Peyman Bahçeden Deniz Tuzlu Tombul Karadeniz Fındığı 130 Gr,188.0
Tadım Favori 180 G,136.5
Tadım Tuzlu Yer Fıstığı 90 G,32.0
Tadım Kavrulmuş Badem İçi 180 G,184.9
Carrefour Kokteyl Kuruyemiş 150 G,170.9
Tadım Ranch Sos Aromalı Yer Fıstığı 180 G,54.0
Tadım İşlenmiş Yer Fıstığı 180 G,52.0
Tadım Çiğ Kaju 140 G,136.5
B-5 Çerez Leblebi Crispy 30 Gr,9.9
Fropie Omega Mix 75 g,99.9
B-5 Çerez Fındık 40 Gr,76.5
Tadım Tuzsuz Fırınlanmış Yer Fıstığı 180 Gr,48.0
B-5 Çerez Yer Fıstığı 40 Gr,14.9
B-5 Çerez Antep Fıstığı 40 Gr,85.25
Tadım Acı Baharatlı Yer Fıstığı 180 G,54.0
Tadım Antep Fıstık 90 G,210.5
Tadım Çiğ Badem 90 G,88.0
Tadım Ekşi Krema & Soğan Çeşnili Çıtır Kaplamalı Yer Fıstığı 140 G,46.0
List Flavours Hot Paprika Yer Fıstık 110 g,26.4
List Flavours Cheddar Kızartılmış Yer Fıstık 110 g,26.4
List Flavours Karmelize Soğan Kızartılmış Kaju 100 g,75.95
Tadım Kokteyl 180 G,189.5
Tadım Fındık İçi Çiğ 140 G,231.5
List Flavours Tütsü Soslu Karışık Kuruyemiş 150 g,83.95
Tadım Kavrulmuş Badem İçi 135 g,132.0
List Flavours Cheddar Kaju Kızartılmış 100 g,75.95
Tadım Karnaval Karışık Kuruyemiş 122 g,237.5
Tadım Zarlı Kavrulmuş Kaju 140 g,190.0
Carrefour Ay Çekirdeği 400 Gr,49.9
Nevşehir Kabak Çekirdeği kg,16.9
Carrefour Ay Çekirdeği 250 G,34.9
Eti Topkek Fındıklı Kakaolu 35 g,12.25
Ülker Kekstra Jölebol Kek Çilekli 40 Gr,11.45
Eti Topkek Meyveli 40 Gr,12.25
Dankek Mousse Çi̇kolatalı Kek 45 g,25.45
Eti Topkek Hindistan Cevizli 40 g,12.25
Şölen Ozmo Ogopogo Kek 30 Gr,12.0
Ülker Dankek Pöti Muffin Kek Kakaolu 35 Gr,10.45
Ülker Dankek Lokmalık Kakaolu Kek 160 Gr,50.95
Ülker Dankek Pöti Muffin Kek Hindistan Cevizli Kek 35 Gr,10.45
Ülker Kekstra Konfeti Muffin Kek Kakaolu 38 Gr,13.95
Eti Browni Gold Çikolatalı 45 g,15.35
7 Days Kruvasan Kakaolu Kremalı 60 g,25.0
Şölen Ozmo Ogopogo Çilekli Kek 30 G,12.0
Eti Browni Intense Mini Cikolatalı 160 Gr,85.95
Eti Pop Kek Mini Kakaolu 10 Adet 180 Gr,44.5
Ülker Dankek Çay Saati Kakaolu Kek 210 Gr,44.75
Eti Topkek Portakallı 40 g,12.25
Eti Popkek Limonlu Kremalı 50 g,15.35
Eti Browni Gold Vişneli 45 g,15.35
Eti Browni Gold Kakao İkramlık 180 Gr,63.95
Eti Topkek Çilekli 40 g,12.25
Eti Browni Intense 50 Gr,25.75
Ülker Dankek Çay Saati Meyveli Kek 210 Gr,44.75
Eti Brownie İntense Fındıklı Kek 48 g,25.75
Eti Popkek Bitter Çikolatalı 50 g,15.35
Eti Brownıe Çikolatalı Fındıklı 40 g,15.35
Eti Browni İntense Gold Çik. 48 g,25.75
Eti Popkek Mini Bitter Çikolatalı 162 G,44.5
Şölen Luppo Sandviç Kek Çilekli 184 g,79.0
Ülker Dankek İkramlık Mekik Kek Vişneli 135 g,47.9
Eti Popkek Canga 51 g,15.35
Eti Browni Intense 3 Parça 150 G,73.85
Eti Browni İntense Antep Fıstıklı 35 g,25.0
Eti Browni Intense Kahveli 160 Gr,68.95
7 Days Kruvasan Fındıklı Kremalı 60 g,25.0
Eti Popkek Limonlu 180 Gr,44.5
Dankek Tart Mini Çilekli 150 g,55.9
Eti Browni Intense Mini Karamelli 160 Gr,68.95
Eti Tartini Frambuazlı Turta 114 g,39.95
Eti Popkek Muzlu 50 g,15.35
Şölen Biscolata Pia Portakallı 100 Gr,65.0
Ülker Dankek Çay Saati Mozaik Kek 210 Gr,44.75
Eti Popkek Portakallı 60 g,15.35
Ülker Albeni Çikolata Kaplamalı Kek 43 Gr,25.45
Ülker Dankek Lokmalık Hindistan Cevizli Kek 160 Gr,50.95
7 Days Kakao Kremalı Kruvasan 240 g,115.9
Şölen Luppo Sandviç Kakaolu Kek 184 Gr,79.0
Ülker Dankek Rulo Pasta Muzlu Kek 235 Gr,70.95
Eti Paykek Meyveli 200 Gr,53.8
Eti Popkek Kakao Kaplı 50 g,15.35
Eti Brownie Çikolatalı Fındıklı Kek 200 g,85.95
Eti Paykek Şekl-I Şahane 285 Gr,106.45
Eti Browni Intense Mini Gold Çikolata 135 Gr,85.95
Eti Pop Kek Mini Muzlu 10 Adet 180 Gr,44.5
Ülker Dankek Lokmalık Üzümlü Kek 160 Gr,50.95
Eti Topkek Meyveli 40 g,15.35
7Days Kruvasan Kakao Kremalı Multipack Aile Boy,99.9
Şölen Biscolata Pia Frambuazlı 100 Gr,65.0
Ülker Olala Sufle Kek 70 Gr,35.7
Şölen Luppo Sandviç Kek 184 Gr,79.0
Eti Popkek Hindistan Cevizli 60 g,15.35
Eti Popkek Mini Hindistan Cevizli 180 Gr,44.5
Ülker Olala Sufle Mini Kek 162 Gr,63.75
Ülker Dankek 8 Kek Çilekli 55 Gr,13.25
Ülker Dankek 8 Kek Duble Çikolatalı 55 Gr,13.25
Ülker Dankek 8 Kek Muzlu 55 Gr,13.25
Eti Paykek Mozaik 200 Gr,53.8
Ülker Dankek Çilekli & Çikolatalı Tart Kek 180 G,68.0
Eti Paykek Mini Kakaolu Portakal 150 g,50.25
Eti Paykek Mini Limonlu Haşhaşlı 150 g,50.25
Massimo Yoğurt Filling 250 g,199.0
Massimo Milk Filling 250 g,199.0
Ülker Olala Sufle Frambuazlı Kek 70 Gr,35.7
Ülker Magma Çikolatalı Kek 65 g,20.45
Ülker Dankek İkramlık Madelin 135 g,55.9
Ülker Dankek Lokmalık Havuçlu Tarçınlı Kek 160 Gr,50.95
Ülker Magma Karamelli Kek 65 g,20.45
Şölen Biscolata Pia Bitter 100 Gr,65.0
Dankek Rulo Pasta Çilekli 235 Gr,70.95
Ülker 8 Kek Orman Meyveli 55 Gr,13.25
Ülker Dankek Pöti Muffin Kek Meyveli 35 g,10.45
Kekstra Mini Çilekli 150 g,55.9
Eti Paykek Kakaolu 200 Gr,53.8
Olala Tiramisu 45 g,25.45
Şölen Luppo Lup Lup Browni Çikolatalı 40 g,12.0
Şölen Luppo Sandviç Kek Karamelli 182 G,79.0
Massimo Cornetto Custard Cream 250 g,315.0
Massimo Coated Kakao Kaplamalı Süt Dolgulu Kek 390 g,329.0
Eti Browni Selection 285 g,105.0
Massimo Cornetto Pistachio 225 g,315.0
Massimo Cornetto Bicolore 250 g,315.0
Massımo Cocoa And Hazelnut Filling,289.0
Topkek Mini Kakaolu Portakallı 150 g,41.0
İran Rebbi Hurma 300 gr,53.9
Master Farm Hurma 125 Gr,84.0
Otto Dried Fruits  Medjoul Hurma 150 g,89.95
Bahçeden Gün Kurusu 140 G,160.0
Bahçeden Kuru Kayısı 140 G,140.0
Carrefour Çekirdeksiz Hurma 200 g,129.0
Master Farm Kuru Üzüm 175 Gr,48.0
Deglet Nour Hurma Kg,159.95
Tadım Üzüm 140 G,48.5
İran Rabbi Hurması Kg,139.95
Medine Madjoul (L Boy) Hurma Kg,749.9
Otto Dried Fruits Sultana Üzüm 125 g,43.95
Bonheur Freeze Dried Çilek Dilimleri 15 g,78.0
Master Farm Kuru Kayısı 140 G,124.0
Madjoul Hurma kg,599.9
Medine Mabroom Hurma kg,699.9
Tadım Kuru Kayısı 140 G,162.9
Master Farm Siyah Çekirdekli Üzüm 175 Gr,120.0
Bonheur Freeze Dried İncir Dilimleri 20 g,78.0
Otto Dried Fruits Kuru İncir Büyük 150 g,129.95
Bonheur Freeze Dried Kavun Dilimleri 15 g,78.0
Tadım Kuru Erik 125 Gr,84.5
Kuru Dut,769.9
Master Farm Cranberry 150 G,96.0
Dovido Hurma 100 g,69.95
Tırtıklı Çıtır elma 50 g,75.0
Dovido Kuru Kayısı 140 g,145.0
İncir Kuru,999.9
Otto Dried Fruits Kuru Mango 75 g,113.55
Anamour Kurutulmuş Elma Dilimleri 25 g,45.5
İncir Kuru,999.9
Tırtıklı Çıtır elma 50 g,75.0
Puccinelli Elmataş Çıtır Elma Kurusu 50 G,69.5
Anamour Kurutulmuş Elma Dilimleri 25 g,45.5
Otto Dried Fruits Kuru Mango 75 g,113.55
Carrefour Çilek Kurusu 70 g,89.0
Master Farm Gün Kurusu 140 G,144.0
Astronut Cekirdeksiz Mürdüm Erik 150 G,89.5
Tadım Güneşte Kurutulmuş Kayısı 140 G,180.0
Obur Chef Acılı Ezme 200 g,112.9
Meze Beypazarı Yaprak Sarma,920.0
Meze İçli Köfte Adet,69.0
Acı Sos 350 g,137.0
Meze Yoğurtlu Semiz Kg,834.0
Meze Patlıcan Salatası Kg,1034.0
Meze Rus Salatası,779.0
Meze Mantar Salatası Kg,1030.0
Meze Arnavut Ciğeri Kg,1719.0
Meze Acılı Ezme Kg,730.0
Domates Kurusu Kg,984.0
Meze Yoğurtlu Patlıcan Kg,982.0
Gurumen Domates Kurusu 290 g,169.9
Gurumen Peynir Dolgulu Jalapeno Biber 290 g,169.9
Meze İtalyan Salatası Kg,999.0
Meze Haydari Kg,880.0
Kısır Kg,814.0
Meze Şakşuka Kg,785.0
Meze Yaprak Dolma Kg,861.0
Meze Kabak Mücveri Kg,905.0
Meze Peynir Dolgulu Biber Kg,799.0
Börülce Salatası Kg,833.0
Deniz Börülcesi Kg,1030.0
Atom Kg,880.0
Obur Chef Zeytin Salatası 200 g,112.9
Obur Chef Rus Salatası 200 g,102.9
Obur Chef Patlıcan Ezmesi 200 g,118.5
Obur Chef Acuka 200 g,112.9
Gurumen Haydari 200 Gr,154.9
Gurumen Atom Meze 200 Gr,154.9
Obur Chef Atom 200 g,109.9
Gurumen Beypazarı Yaprak Sarma 200 Gr,162.9
Gurumen Amerikan Salatası 200 Gr,122.9
Gurumen Acılı Ezme 200 Gr,119.9
Meze Yoğurtlu Semizotu,48.9
Meze Biber Dolma Kg,941.0
Meze İçli Köfte Kg,1049.0
Yoğurtlu Patlıcan Ezme kg,23.9
Gurumen Şakşuka 200 Gr,154.9
Knorr Kremalı Domates Çorbası 69 G,29.95
Knorr Kremalı Mantar Çorbası 63 G,29.95
Knorr Çabuk Çorba Kremalı Mantar 22 G,12.95
Knorr Çabuk Çorba Kıtırlı Domates 22 G,12.95
Knorr Şehriyeli Tavuk 54 G,29.95
Knorr Çabuk Çorba Acılı Domates 1 Kişilik 22 G,12.95
Knorr Çabuk Çorba Mercimek 22 G,12.95
Knorr Bulgurlu Analı Kızlı Çorba 92 g,39.95
Tada Zeytinyağlı Yaprak Sarma 190 g,84.95
Tada Domates Çorbası 250 g,33.95
Tada Tereyağlı Çayeli Fasulyesi 250 g,111.95
Knorr Çabuk Çorba Ezogelin 22 G,12.95
Knorr Hazır Çorba Şehriyeli Tavuklu Domates Çorbası 4 Kişilik 76 G,29.95
Tamek Barbunya Pilaki 400 Gr,48.95
Tada Etli Nohut 250 g,107.95
Tada Etli Kuru Fasulye 250 g,107.95
Tat Patlıcan Kızartma 400 Gr,74.93
Duru Pratik Mercimekli Bulgur Pilavı 250 G,51.95
Heinz Domates Soslu Pişmiş Kuru Fasulye 415 Gr,124.43
Mr. No Gurme Teriyaki Soslu Tavuklu Üçgen Sandviç 220 G,249.0
Knorr Ezogelin Çorbası 74 G,29.95
Obur Chef Etsiz Çiğköfte 500 g,113.9
Bizim Mutfak Ezogelin Çorba 80 G,37.9
Obur Chef Etsiz Çiğköfte 300 g,99.9
Tada Salsa Soslu Patatesli Tavuk 250 g,104.95
Mr. No Klasik Tavuklu Üçgen Sandviç 145 Gr,159.0
Duru Pratik Nohutlu Bulgur Pilavı 250 G,51.95
Tada Klasik Ton Balıklı Sandviç 160 G,114.0
Tamek Patlıcan Kızartma 380 G,74.93
Veg&Bones Kelle Paça Çorbası 480 ml,166.95
Knorr Hazır Çorba Mercimek 76 Gr,29.95
Bahar Hindi Pişmiş Tandır 120 g x 2,259.9
Knorr Sıvı Çorba İşkembe 480 ml,97.45
Tat Yaprak Sarma 400 Gr,97.46
Tamek Yaprak Sarma 400 Gr,119.95
Tat Fasülye Pilaki 400 Gr,61.46
Tada Közlenmiş Patlıcan 520 g,93.0
Mr. No Klasik Kaşarlı Üçgen Sandviç 145 Gr,159.0
Bizim Mutfak Yayla Çorba 80 G,35.95
Tada Gurme Izgara Tavuklu Pesto Soslu Sandviç  170 G,139.0
Hindice Meksika Fasulyeli Hındı 160 Gr,152.9
Duru Pratik Barbunya Pilaki 400 g,74.95
Mr. No Gurme Mozarella Jambon Üçgen Sandviç 145 Gr,239.0
Knorr Sıvı Çorba Kellepaça 480 ml,119.95
Knorr Hazır Çorba Yayla Çorbası 72 G,29.95
Tat Etli Nohut 400 Gr,77.93
Hatice Teyze Tarhana 250 g,399.0
Tat Barbunya Pilaki 400 Gr,67.46
Mr. No Jambon Cheddar Mega Sandviç 230 G,295.0
Tamek Fasulye Pilaki 400 Gr,48.71
Tamek Patlıcan Kızartma 190 G,59.9
Mr.No Dana Bacon Füme Et Sandviç 185 g,265.0
Tada Hindili Bulgur 200 g,121.95
Tamek Fasulye Pilaki 190 G,45.9
Tada Dürüm Çiğ Köfte 180 G,45.0
Tada Gurme Mozarella Dana Jambonlu Sandviç 160 G,139.0
Bizim Mutfak Domates Çorba 65 Gr,37.9
Mr. No Klasik Kaşar-Salam Üçgen Sandviç 145 Gr,159.0
Meze Çiğ Köfte Kg,631.0
Mr. No Klasik Ton Balıklı Üçgen Sandviç 145 Gr,159.0
Tada Gurme Hindi Füme Sandviç 160 G,139.0
Tada Klasik Kaşar Salamlı Sandviç 160 G,114.0
Tada Klasik Üç Peynirli Zeytinli Sandviç 160 G,114.0
Dardanel Mr. No Çiğ Köfte Dürüm 180 G,99.0
Tada Gurme Teriyaki Soslu Tavlu Şinitzel Sandviç 220 G,139.0
Mr.No Humus Klasik Kıtır Ekmekli 130 g,119.0
Veg&Bones İşkembe Çorbası 480 ml,130.95
Gurumen Dürüm Çiğ Köfte Ve Acı Sos 180 g,69.95
Bahar Hindi Tandır 120 G,130.9
Bahar Konserve Pişmiş Hindi Fileto 120 G,123.9
Bahar Hindi Konserve Tantuni 165 Gr,169.9
Mr. No Gurme Hindi Füme Üçgen Sandviç 145 Gr,239.0
Mr. No Gurme Ton Balıklı Üçgen Sandviç 165 Gr,225.0
Bizim Mutfak Az Tuzlu Kremalı Tavuk Çorbası 62 g,29.95
Tat Meze Fava 300 Gr,14.9
Tada Kaşar Salamlı Baton Sandviç 160 g,105.0
Tada Tavuk Fümeli Baton Sandviç 160 g,105.0
Tada Klasik Kaşarlı Sandviç 160 G,114.0
Hatice Teyze Uşak Tarhana 500 g,245.0
Bizim Mutfak Az Tuzlu Kremalı Mantar Çorbası 65 g,29.95
Hatice Teyze Bebek Tarhanası 500 g,345.0
Mr.No Artizan Pesto Soslu Peynirli Sandviç 135 g,175.0
Mr.No Artizan Jambon Pestolu Bagel Sandviç 155 g,219.0
Mr.No Artizan Tavuklu Fümeli Chialı Bagel Sandviç 125 g,175.0
Mr.No Artizan Üç Peynirli Haşhaşlı Bagel Sandviç 160 g,175.0
Mr.No Artzizan Jambon Cheddarlı Fiesta Sandviç 135 g,175.0
Mr.No Gurme Çıtır Tavuk Burger,89.9
Selectiva Dana Jambon Club 120 g,99.9
Sebzeli Piliç Füme Sandviç 120 g,85.9
Bizim Mutfak Kremalı Tavuk Çorba 65 Gr,37.9
Tat Bowl Meksika Fasulyeli 200 Gr,74.96
Bizim Mutfak Mantar Çorba 65 Gr,29.95
Veg&Bones Beyran Çorbası 480 ml,188.95
Bizim Mutfak Kemik Sulu Tarhana Çorbası 65 g,34.95
Knorr Et Suyuna Asma Yapraklı Çorba 75 g,39.95
Tat Hazır Yemek Barbunya Pilaki 200 Gr,40.46
Tat Hazır Yemek Patlıcan Kızartma 200 Gr,44.93
Tat Hazır Yemek Fasülye Pilaki 200 Gr,35.21
Ümitköy Gurme Siyah Sarımsak Sade Püre 150 g,159.9
Ümitköy Gurme Siyah Sarımsak Baharatlı Püre 150  g,159.9
Obur Chef Çiğ Köfte  kg,399.9
Knorr Chilli Lime Çabuk Çorba 18 g,12.95
Knorr Sıvı Çorba Beyran 480 ml,142.45
Tat Etli Kuru Fasulye 200 g,69.68
Tat Buğday Salatalı Bowl 200 g,74.96
Knorr Cheesy Kimchi Çabuk Çorba 18 g,12.95
Superfresh Ispanak 450 G,64.9
Superfresh Taze Fasulye 450 Gr,87.9
